date,medium,source,party,cmp_code,text_appeal,issue,direction_appeal
2017-02-20,Newspapers,de Volkskrant,SP,22220,Want de liberalen koesteren die 'dure en bureaucratische marktwerking en commercie in de zorg' en zouden het eigen risico het liefst willen verhogen tot 500 euro. 'We maken een front tegen het rechtse afbraakbeleid van Rutte.',Health Care,Negative Appeal
2017-02-20,Newspapers,de Volkskrant,SP,22220,Want de liberalen koesteren die 'dure en bureaucratische marktwerking en commercie in de zorg' en zouden het eigen risico het liefst willen verhogen tot 500 euro. 'We maken een front tegen het rechtse afbraakbeleid van Rutte.',Health Care,Negative Appeal
2017-02-20,Newspapers,de Volkskrant,SP,22220,Want de liberalen koesteren die 'dure en bureaucratische marktwerking en commercie in de zorg' en zouden het eigen risico het liefst willen verhogen tot 500 euro. 'We maken een front tegen het rechtse afbraakbeleid van Rutte.',Health Care,Negative Appeal
2017-03-07,Newspapers,de Volkskrant,SP,22220,De lonen omhoog.,Social Security,Positive Appeal
2017-03-07,Newspapers,de Volkskrant,SP,22220,Heel veel economen zeggen dat het beleid van Rutte I en -II desastreuze gevolgen heeft gehad voor de werkgelegenheid.  voor de zekerheid.  voor de economie,"Taxes, Budget & Economy",Negative Appeal
2017-03-07,Newspapers,de Volkskrant,SP,22220,Wij zeggen: na de kaalslag is een inhaalslag nodig,"Taxes, Budget & Economy",Negative Appeal
2017-03-07,Newspapers,de Volkskrant,SP,22220,Wij zeggen: na de kaalslag is een inhaalslag nodig,"Taxes, Budget & Economy",Positive Appeal
2017-03-07,Newspapers,de Volkskrant,SP,22220,We verhogen het minimumloon met 10 procent. Als je de bodem in een loongebouw verhoogt  dan gaat de rest automatisch meebewegen.',Social Security,Positive Appeal
2017-03-07,Newspapers,de Volkskrant,SP,22220,De VVD gaat geloof ik naar 74 jaar. Met alle respect  ik zie iemand van 74 niet achter de betonmolen staan.',Social Security,Negative Appeal
2017-03-07,Newspapers,de Volkskrant,SP,22220,Een aantal jaren geleden waren wij de enige die protesteerden tegen die boete op ziek zijn,Health Care,Positive Appeal
2017-03-07,Newspapers,de Volkskrant,SP,22220,Ook heel veel partijen zeggen inmiddels met ons dat de marktwerking in de zorg is doorgeslagen. Dat is een gigantische overwinning waar ik apetrots op ben.',Health Care,Positive Appeal
2017-03-07,Newspapers,de Volkskrant,SP,22220,Als het nodig is  verhogen we het budget,"Taxes, Budget & Economy",Positive Appeal
2017-03-07,Newspapers,de Volkskrant,SP,22220,De afgelopen dertig jaar heeft het VVD-denken de politiek gedomineerd. Een mentaliteit van ieder voor zich en winsten boven mensen.,Norms and Values,Negative Appeal
2017-03-07,Newspapers,de Volkskrant,SP,22220,De afgelopen dertig jaar heeft het VVD-denken de politiek gedomineerd. Een mentaliteit van ieder voor zich en winsten boven mensen.,Entrepreneurship,Negative Appeal
2017-03-07,Newspapers,de Volkskrant,SP,22220,Echte verandering komt er niet zolang partijen het VVD-denken blijven omarmen,Efficient Government,Negative Appeal
2017-03-07,Newspapers,de Volkskrant,SP,22220,daarom geven wij de garantie dat een stem op de SP niet leidt tot een kabinet met de VVD.,Efficient Government,Positive Appeal
2017-03-07,Newspapers,de Volkskrant,SP,22220,Meneer Asscher  de huren zijn de afgelopen jaren met bijna 30 procent gestegen mede doordat u woningcorporaties een flinke heffing laat betalen,Housing,Negative Appeal
2017-03-07,Newspapers,de Volkskrant,SP,22220,In de Stemwijzer zegt u dat u deze heffing wilt afschaffen  maar in uw doorrekening laat u de heffing voor 90 procent overeind. Hoe eerlijk is dat naar de huurders?',Housing,Negative Appeal
2017-02-25,Newspapers,de Telegraaf,SP,22220,Hij riep op het Malieveld (waar in 1918 een veel drukkere manifestatie was gehouden) dat de PvdA door te regeren met de VVD heel links had ’verkwanseld',Norms and Values,Negative Appeal
2017-03-08,Newspapers,de Telegraaf,SP,22220,Mensen die de islam misbruiken voor macht.  geweld en terreur kan je niet hard genoeg aanpakken. Dat is ook de reden dat wij – het meeste van allemaal – willen investeren in veiligheid. Ook om radicalisering op te sporen,Immigration,Positive Appeal
2017-03-08,Newspapers,de Telegraaf,SP,22220,Mensen die de islam misbruiken voor macht.  geweld en terreur kan je niet hard genoeg aanpakken. Dat is ook de reden dat wij – het meeste van allemaal – willen investeren in veiligheid. Ook om radicalisering op te sporen,Immigration,Positive Appeal
2017-03-08,Newspapers,de Telegraaf,SP,22220,De PvdA en GroenLinks laten de deur op een kier voor een kabinet met de VVD,Efficient Government,Negative Appeal
2017-03-08,Newspapers,de Telegraaf,SP,22220,„De PvdA en GroenLinks laten de deur op een kier voor een kabinet met de VVD. Dat doen wij niet,Efficient Government,Positive Appeal
2017-03-08,Newspapers,de Telegraaf,SP,22220,Ik denk daarnaast dat Klaver op het terrein van milieu doorslaat. Hij raakt mensen heel hard in de portemonnee. Neem zijn spitsheffing. Dat is een ordinaire filebelasting voor gewone mensen. Wat is daar nou sociaal en groen aan?,"Taxes, Budget & Economy",Negative Appeal
2017-03-08,Newspapers,de Telegraaf,SP,22220,Ik denk daarnaast dat Klaver op het terrein van milieu doorslaat. Hij raakt mensen heel hard in de portemonnee. Neem zijn spitsheffing. Dat is een ordinaire filebelasting voor gewone mensen. Wat is daar nou sociaal en groen aan?,"Taxes, Budget & Economy",Negative Appeal
2017-03-08,Newspapers,de Telegraaf,SP,22220,Ik denk daarnaast dat Klaver op het terrein van milieu doorslaat. Hij raakt mensen heel hard in de portemonnee. Neem zijn spitsheffing. Dat is een ordinaire filebelasting voor gewone mensen. Wat is daar nou sociaal en groen aan?,"Taxes, Budget & Economy",Negative Appeal
2017-03-08,Newspapers,de Telegraaf,SP,22220,Ik denk daarnaast dat Klaver op het terrein van milieu doorslaat. Hij raakt mensen heel hard in de portemonnee. Neem zijn spitsheffing. Dat is een ordinaire filebelasting voor gewone mensen. Wat is daar nou sociaal en groen aan?,"Taxes, Budget & Economy",Negative Appeal
2017-03-08,Newspapers,de Telegraaf,SP,22220,Ik denk daarnaast dat Klaver op het terrein van milieu doorslaat. Hij raakt mensen heel hard in de portemonnee. Neem zijn spitsheffing. Dat is een ordinaire filebelasting voor gewone mensen. Wat is daar nou sociaal en groen aan? Daar kies ik niet voor.”,Environment & Climate,Positive Appeal
2017-03-08,Newspapers,de Telegraaf,SP,22220,Of je kunt de economie zo aanjagen dat er meer binnenkomt. En dan doen wij  bijvoorbeeld door het midden- en kleinbedrijf aan te jagen.”,"Taxes, Budget & Economy",Positive Appeal
2017-02-17,Newspapers,de Volkskrant,SP,22220,Wij trekken recht wat hoofdzakelijk onder verantwoordelijkheid van de VVD is kromgetrokken',"Taxes, Budget & Economy",Negative Appeal
2017-02-17,Newspapers,de Volkskrant,SP,22220,Wij trekken recht wat hoofdzakelijk onder verantwoordelijkheid van de VVD is kromgetrokken',"Taxes, Budget & Economy",Positive Appeal
2017-03-08,Newspapers,de Telegraaf,SP,22220,Emile Roemer wil kinderopvang vier dagdelen gratis beschikbaar stellen zodat vaders én moeders werken en zorgen kunnen combineren,Social Security,Positive Appeal
2017-02-24,Newspapers,de Volkskrant,PvdA,22320,de PvdA wil 'nieuwe  eerlijke spelregels'  zodat iedereen meeprofiteert van de economische opleving,Social Security,Positive Appeal
2017-02-24,Newspapers,de Volkskrant,PvdA,22320,Asscher waarschuwde deze week voor het eerst voor de plannen van Jesse Klaver  tot dusver de grote rivaal op links. Jeroen Dijsselbloem deed er een schepje bovenop ('ontwrichtend') en ook Dijksma noemde gisteren GroenLinks' milieubelastingen een risico,Environment & Climate,Negative Appeal
2017-02-24,Newspapers,de Volkskrant,PvdA,22320,Asscher waarschuwde deze week voor het eerst voor de plannen van Jesse Klaver  tot dusver de grote rivaal op links. Jeroen Dijsselbloem deed er een schepje bovenop ('ontwrichtend') en ook Dijksma noemde gisteren GroenLinks' milieubelastingen een risico,Environment & Climate,Negative Appeal
2017-02-24,Newspapers,de Volkskrant,PvdA,22320,Asscher waarschuwde deze week voor het eerst voor de plannen van Jesse Klaver  tot dusver de grote rivaal op links. Jeroen Dijsselbloem deed er een schepje bovenop ('ontwrichtend') en ook Dijksma noemde gisteren GroenLinks' milieubelastingen een risico,"Taxes, Budget & Economy",Negative Appeal
2017-03-02,Newspapers,de Telegraaf,PvdA,22320,De werkloosheid spoot omhoog. Maar we hebben nooit de uitkeringen ontkoppeld.  het jeugdloon ging omhoog.  we legden de topinkomens aan banden.  namen de schoonmakers weer in dienst.,Social Security,Positive Appeal
2017-03-02,Newspapers,de Telegraaf,PvdA,22320,De werkloosheid spoot omhoog. Maar we hebben nooit de uitkeringen ontkoppeld.  het jeugdloon ging omhoog.  we legden de topinkomens aan banden.  namen de schoonmakers weer in dienst.,Social Security,Positive Appeal
2017-03-02,Newspapers,de Telegraaf,PvdA,22320,De werkloosheid spoot omhoog. Maar we hebben nooit de uitkeringen ontkoppeld.  het jeugdloon ging omhoog.  we legden de topinkomens aan banden.  namen de schoonmakers weer in dienst.,Social Security,Positive Appeal
2017-03-02,Newspapers,de Telegraaf,PvdA,22320,De werkloosheid spoot omhoog. Maar we hebben nooit de uitkeringen ontkoppeld.  het jeugdloon ging omhoog.  we legden de topinkomens aan banden.  namen de schoonmakers weer in dienst.,Social Security,Positive Appeal
2017-03-02,Newspapers,de Telegraaf,PvdA,22320,Asscher prijst zijn plan aan voor gesubsidieerde arbeid. „Precies voor deze mensen  die anders vergeten dreigen te worden.”,Social Security,Positive Appeal
2017-02-25,Newspapers,de Telegraaf,PvdA,22320,Neem ons voorstel om eerder dan de AOW-leeftijd te stoppen met werken. Het kost geld  maar daar hebben we een goede onderbouwing voor,Social Security,Positive Appeal
2017-02-25,Newspapers,de Telegraaf,PvdA,22320,Vandaar natuurlijk ook dat PvdA-lijsttrekker Asscher verhalen rondstrooit dat het GroenLinksprogram op een aantal punten de werkelijkheid verdoezelt. V,Environment & Climate,Negative Appeal
2017-02-25,Newspapers,de Telegraaf,PvdA,22320,Lijsttrekker Asscher nam de bal over. Hij zei zondag dat duurzaamheid bij GroenLinks een ’prestigeproject’ geworden was. Met als nabrander dat ’heel veel Nederlanders daar de rekening voor betalen’.,Environment & Climate,Negative Appeal
2017-02-25,Newspapers,de Telegraaf,PvdA,22320,Lijsttrekker Asscher nam de bal over. Hij zei zondag dat duurzaamheid bij GroenLinks een ’prestigeproject’ geworden was. Met als nabrander dat ’heel veel Nederlanders daar de rekening voor betalen’.,Environment & Climate,Negative Appeal
2017-02-20,Newspapers,de Volkskrant,PvdA,22320,Partijleider Asscher noemt het verkiezingsprogramma van GroenLinks 'niet sociaal' PvdA-minister Dijsselbloem van Financiën spreekt van 'ontwrichtende pla,Social Security,Negative Appeal
2017-02-20,Newspapers,de Volkskrant,PvdA,22320,Partijleider Asscher noemt het verkiezingsprogramma van GroenLinks 'niet sociaal' PvdA-minister Dijsselbloem van Financiën spreekt van 'ontwrichtende plannen',Social Security,Negative Appeal
2017-02-20,Newspapers,de Volkskrant,PvdA,22320,Wij willen als PvdA dat gewone mensen naar hun werk kunnen. Maar dat kan met de plannen van GroenLinks niet mee,Mobility Network,Negative Appeal
2017-02-20,Newspapers,de Volkskrant,PvdA,22320,Wij willen als PvdA dat gewone mensen naar hun werk kunnen. Maar dat kan met de plannen van GroenLinks niet mee,Mobility Network,Positive Appeal
2017-02-20,Newspapers,de Volkskrant,PvdA,22320,De gewone man gaat er in de maand te veel op achteruit (me tplannen van GL). Dat is niet sociaal,Social Security,Negative Appeal
2017-02-20,Newspapers,de Volkskrant,PvdA,22320,De gewone man gaat er in de maand te veel op achteruit (Met GL plannen). Dat is niet sociaal,"Taxes, Budget & Economy",Negative Appeal
2017-02-20,Newspapers,de Volkskrant,PvdA,22320,Dat GroenLinks zwaar inzet op milieubeleid is geen verrassing. Maar als Jesse Klaver pleit voor verandering  dan blijkt hij ontwrichting te bedoelen,Environment & Climate,Negative Appeal
2017-03-11,Newspapers,de Volkskrant,PvdA,22320,Ik zou een nieuwe deal in Europa sluiten. Eerlijke spelregels voor migratie en eerlijke belastingen. Dat zou geweldig helpen. In Nederland wil ik zorgen voor het beste onderwijs voor onze kinderen.',European Union,Positive Appeal
2017-03-11,Newspapers,de Volkskrant,PvdA,22320,Ik zou een nieuwe deal in Europa sluiten. Eerlijke spelregels voor migratie en eerlijke belastingen. Dat zou geweldig helpen. In Nederland wil ik zorgen voor het beste onderwijs voor onze kinderen.',Immigration,Positive Appeal
2017-03-11,Newspapers,de Volkskrant,PvdA,22320,Ik zou een nieuwe deal in Europa sluiten. Eerlijke spelregels voor migratie en eerlijke belastingen. Dat zou geweldig helpen. In Nederland wil ik zorgen voor het beste onderwijs voor onze kinderen.',"Taxes, Budget & Economy",Positive Appeal
2017-03-11,Newspapers,de Volkskrant,PvdA,22320,Ik zou een nieuwe deal in Europa sluiten. Eerlijke spelregels voor migratie en eerlijke belastingen. Dat zou geweldig helpen. In Nederland wil ik zorgen voor het beste onderwijs voor onze kinderen.',Education,Positive Appeal
2017-03-11,Newspapers,de Volkskrant,PvdA,22320,Wij trekken 10 miljard uit om innovatie te bevorderen. Gaandeweg zullen we nieuwe mogelijkheden vinden,Entrepreneurship,Positive Appeal
2017-03-11,Newspapers,de Volkskrant,PvdA,22320,Wij trekken 10 miljard uit om innovatie te bevorderen. Gaandeweg zullen we nieuwe mogelijkheden vinden,Entrepreneurship,Positive Appeal
2017-03-11,Newspapers,de Volkskrant,PvdA,22320,We nemen ook heel lastige maatregelen.,Efficient Government,Positive Appeal
2017-03-11,Newspapers,de Volkskrant,PvdA,22320,Met onze plannen voor de komende vier jaar en de maatregelen die we in de jaren daarna gaan nemen  denken we de doelstellingen te halen,Environment & Climate,Positive Appeal
2017-03-11,Newspapers,de Volkskrant,PvdA,22320,Met onze plannen voor de komende vier jaar en de maatregelen die we in de jaren daarna gaan nemen  denken we de doelstellingen te halen,Environment & Climate,Positive Appeal
2017-03-11,Newspapers,de Volkskrant,PvdA,22320,Het is een megaprestatie dat we de afgelopen jaren voor stabiliteit hebben gezorgd  maar dat heb ik niet in m'n eentje gedaan,Efficient Government,Positive Appeal
2017-03-11,Newspapers,de Volkskrant,PvdA,22320,We hebben er de afgelopen jaren in economisch zwaar weer voor gekozen om de uitkeringen niet te ontkoppelen en te verlagen. Nu wil de VVD alsnog de uitkeringen aanzienlijk verlagen  hoewel het helemaal niet nodig is,Social Security,Negative Appeal
2017-03-11,Newspapers,de Volkskrant,PvdA,22320,Ze willen ook de enorme blunder begaan door het ontslagrecht te versoepelen,Social Security,Negative Appeal
2017-03-11,Newspapers,de Volkskrant,PvdA,22320,Nederland heeft een sterke sociaal-democratie nodig. Tot en met 15 maart zal ik me drie slagen in de rondte werken om dat te bereiken.',Norms and Values,Positive Appeal
2017-03-11,Newspapers,de Volkskrant,PvdA,22320,Mijn opvattingen over arbeidsmigratie   over globalisering. de arbeidsmarkt.  over herverdeling en belastingheffing zijn juist bedoeld om mensen weer de zekerheid te geven die ze door de globalisering zijn kwijtgeraakt.,Immigration,Positive Appeal
2017-03-11,Newspapers,de Volkskrant,PvdA,22320,Mijn opvattingen over arbeidsmigratie   over globalisering. de arbeidsmarkt.  over herverdeling en belastingheffing zijn juist bedoeld om mensen weer de zekerheid te geven die ze door de globalisering zijn kwijtgeraakt.,Labour Market,Positive Appeal
2017-03-11,Newspapers,de Volkskrant,PvdA,22320,Mijn opvattingen over arbeidsmigratie   over globalisering. de arbeidsmarkt.  over herverdeling en belastingheffing zijn juist bedoeld om mensen weer de zekerheid te geven die ze door de globalisering zijn kwijtgeraakt.,Labour Market,Positive Appeal
2017-03-11,Newspapers,de Volkskrant,PvdA,22320,Mijn opvattingen over arbeidsmigratie   over globalisering. de arbeidsmarkt.  over herverdeling en belastingheffing zijn juist bedoeld om mensen weer de zekerheid te geven die ze door de globalisering zijn kwijtgeraakt.,"Taxes, Budget & Economy",Positive Appeal
2017-03-11,Newspapers,de Volkskrant,PvdA,22320,Mijn opvattingen over arbeidsmigratie   over globalisering. de arbeidsmarkt.  over herverdeling en belastingheffing zijn juist bedoeld om mensen weer de zekerheid te geven die ze door de globalisering zijn kwijtgeraakt.,"Taxes, Budget & Economy",Positive Appeal
2017-03-11,Newspapers,de Volkskrant,PvdA,22320,De PvdA maakt bovendien van de verhuurdersheffing een instrument om meer woningen te bouwen.,Housing,Positive Appeal
2017-03-11,Newspapers,de Volkskrant,PvdA,22320,Verder creëren wij een Rijksfonds voor Wonen  waarmee straks jaarlijks 500 miljoen meer beschikbaar komt voor investeringen in nieuwe huizen,Housing,Positive Appeal
